Fecha,Saturación,N° de pallets
2026-06-29 08:31:02.802732,0.91,1
2026-06-29 09:12:13.212966,0.91,1
2026-06-29 09:52:36.221533,0.91,1
2026-06-29 10:18:44.236842,0.91,1
2026-06-29 10:42:33.057584,0.91,1
2026-06-29 12:13:59.807204,19.09,21
2026-06-29 12:55:27.184411,11.82,13
2026-06-29 13:55:02.290040,5.45,6
2026-06-29 14:35:29.708504,12.73,14
2026-06-29 15:01:05.402657,12.73,14
2026-06-29 15:27:30.341212,12.73,14
2026-06-29 15:51:16.288380,12.73,14
2026-06-29 16:17:21.885645,12.73,14
2026-06-29 16:56:18.584533,23.64,26
