Fecha,Saturación,N° de pallets
2026-06-09 00:15:06.935883,3.64,4
2026-06-09 00:38:59.723021,3.64,4
2026-06-09 01:02:43.953587,3.64,4
2026-06-09 01:27:41.993553,19.09,21
2026-06-09 02:24:22.799875,1.82,2
2026-06-09 03:07:00.454962,1.82,2
2026-06-09 03:47:13.558418,6.36,7
2026-06-09 04:12:09.392925,5.45,6
2026-06-09 04:38:16.211311,6.36,7
2026-06-09 05:18:01.128768,3.64,4
2026-06-09 05:44:09.217180,3.64,4
2026-06-09 06:10:13.277880,19.09,21
2026-06-09 06:35:08.256241,20.0,22
2026-06-09 07:33:26.213996,33.64,37
2026-06-09 07:57:12.535513,54.55,60
2026-06-09 08:22:17.082836,53.64,59
2026-06-09 09:00:02.342783,40.91,45
2026-06-09 09:42:09.916830,18.18,20
2026-06-09 10:23:12.469118,16.36,18
