Fecha,Saturación,N° de pallets
2025-12-25 00:20:15.152824,27.27,30
2025-12-25 00:37:24.864146,27.27,30
2025-12-25 02:16:03.561769,27.27,30
2025-12-25 02:49:03.467930,27.27,30
2025-12-25 03:21:37.015144,27.27,30
2025-12-25 04:15:20.829996,27.27,30
2025-12-25 05:05:39.118370,27.27,30
2025-12-25 05:37:01.352333,27.27,30
2025-12-25 05:55:15.049847,27.27,30
2025-12-25 06:10:34.040133,27.27,30
2025-12-25 06:25:51.597156,27.27,30
2025-12-25 06:42:12.424003,27.27,30
2025-12-25 06:59:23.308708,27.27,30
2025-12-25 07:31:39.760711,27.27,30
2025-12-25 07:50:29.104633,27.27,30
2025-12-25 08:08:48.841824,27.27,30
2025-12-25 08:24:06.941875,27.27,30
2025-12-25 09:11:40.878133,27.27,30
2025-12-25 10:32:43.022116,27.27,30
2025-12-25 11:04:12.878824,27.27,30
2025-12-25 11:21:34.232598,27.27,30
2025-12-25 11:36:52.376106,27.27,30
2025-12-25 11:53:11.173243,27.27,30
2025-12-25 12:09:31.592504,27.27,30
2025-12-25 12:58:58.639085,27.27,30
2025-12-25 13:32:50.367707,27.27,30
2025-12-25 14:05:32.915592,27.27,30
2025-12-25 14:20:53.870977,27.27,30
2025-12-25 14:52:20.204140,27.27,30
2025-12-25 15:09:33.920384,27.27,30
2025-12-25 15:27:01.482204,27.27,30
2025-12-25 16:17:36.761443,27.27,30
2025-12-25 16:35:02.429986,27.27,30
2025-12-25 17:07:30.579487,27.27,30
2025-12-25 17:22:54.311398,27.27,30
