Fecha,Saturación,N° de pallets
2025-12-04 00:08:50.608964,52.73,58
2025-12-04 00:24:21.083429,48.18,53
2025-12-04 00:39:54.484827,96.36,106
2025-12-04 00:55:27.968011,82.73,91
2025-12-04 01:15:27.772729,82.73,91
2025-12-04 01:33:03.733484,89.09,98
2025-12-04 01:48:35.038357,89.09,98
2025-12-04 02:05:46.211171,72.73,80
2025-12-04 02:21:30.585041,72.73,80
2025-12-04 02:37:07.141044,61.82,68
2025-12-04 02:52:42.289015,55.45,63
2025-12-04 03:08:22.553466,50.91,56
2025-12-04 03:40:47.355508,47.27,52
2025-12-04 03:56:16.896809,47.27,52
2025-12-04 04:11:49.330605,47.27,52
2025-12-04 04:29:33.269967,41.82,46
2025-12-04 05:01:44.480791,46.36,51
2025-12-04 05:17:15.707865,46.36,51
2025-12-04 05:32:51.474060,67.27,74
2025-12-04 05:48:24.876739,85.45,94
2025-12-04 06:24:42.456496,87.27,96
2025-12-04 06:41:51.120286,87.27,96
2025-12-04 06:57:35.975079,87.27,96
2025-12-04 07:13:19.625298,87.27,96
2025-12-04 07:28:50.928927,87.27,96
2025-12-04 07:44:26.452155,87.27,96
2025-12-04 08:02:50.747539,90.0,99
2025-12-04 08:18:25.239370,91.82,101
2025-12-04 08:51:37.542774,84.55,93
2025-12-04 09:08:34.754952,79.09,87
2025-12-04 09:24:18.533945,89.09,98
2025-12-04 09:41:06.013769,72.73,80
2025-12-04 09:58:05.470247,60.0,66
2025-12-04 10:16:18.123156,58.18,64
2025-12-04 10:31:50.257841,54.55,60
2025-12-04 10:47:23.631200,40.0,44
2025-12-04 11:04:24.301301,46.36,51
2025-12-04 11:23:05.886205,33.64,37
2025-12-04 12:36:21.177541,25.45,28
