Fecha,Saturación,N° de pallets
2025-12-27 08:03:33.414140,14.55,16
2025-12-27 08:19:01.275758,19.09,21
2025-12-27 08:52:34.714142,11.82,13
2025-12-27 09:10:27.764210,39.09,43
2025-12-27 09:27:08.490117,26.36,29
2025-12-27 09:43:45.218723,30.0,33
2025-12-27 10:15:33.817389,0.0,0
2025-12-27 10:32:06.704506,40.91,45
2025-12-27 10:47:34.799080,40.91,45
2025-12-27 11:03:01.768293,40.91,45
2025-12-27 11:20:48.841293,40.91,45
2025-12-27 11:53:37.428802,71.82,79
2025-12-27 12:12:18.640143,95.45,105
2025-12-27 12:27:51.525509,89.09,98
2025-12-27 12:45:34.636431,98.18,108
2025-12-27 13:01:03.510839,109.09,120
2025-12-27 13:32:46.738374,105.45,116
2025-12-27 14:06:46.575485,108.18,119
2025-12-27 14:25:17.431355,123.64,136
2025-12-27 14:58:38.824787,120.91,133
