Fecha,Saturación,N° de pallets
2026-02-26 00:05:28.322524,83.64,92
2026-02-26 00:21:05.063930,83.64,92
2026-02-26 00:36:45.078813,80.91,89
2026-02-26 00:52:23.444887,70.91,78
2026-02-26 01:08:00.438662,77.27,85
2026-02-26 01:23:43.425328,59.09,65
2026-02-26 01:39:21.637545,59.09,65
2026-02-26 01:56:13.760093,74.55,82
2026-02-26 02:12:06.308159,79.09,87
2026-02-26 02:27:43.039529,42.73,47
2026-02-26 02:43:21.591132,42.73,47
2026-02-26 02:59:02.788030,47.27,52
2026-02-26 03:15:53.139649,55.45,61
2026-02-26 03:31:37.712886,56.36,62
2026-02-26 03:47:15.170171,40.0,44
2026-02-26 04:03:03.431478,41.82,46
2026-02-26 04:20:12.727565,49.09,54
2026-02-26 04:35:56.154353,116.36,128
2026-02-26 04:53:00.783103,99.09,109
2026-02-26 05:08:41.440206,135.45,149
2026-02-26 05:24:19.915176,116.36,128
2026-02-26 05:39:56.515951,121.82,134
2026-02-26 05:55:31.953537,115.45,127
2026-02-26 06:11:13.539413,130.91,144
2026-02-26 06:26:50.653352,130.0,143
2026-02-26 06:42:28.158287,130.0,143
2026-02-26 06:58:07.946466,130.0,143
2026-02-26 07:13:45.764855,130.0,143
2026-02-26 07:32:46.877606,130.0,143
2026-02-26 07:50:09.009072,110.0,121
2026-02-26 08:05:47.489361,115.45,127
2026-02-26 08:22:38.986194,108.18,119
2026-02-26 08:38:16.723280,110.0,121
2026-02-26 08:55:27.027023,96.36,106
2026-02-26 09:11:14.747705,93.64,103
2026-02-26 09:27:13.773837,93.64,103
2026-02-26 10:06:36.789348,157.27,173
2026-02-26 10:22:27.847495,138.18,152
2026-02-26 11:35:10.283794,99.09,109
2026-02-26 11:50:47.754489,116.36,128
2026-02-26 12:06:31.309674,129.09,142
2026-02-26 12:22:27.787387,0.0,0
2026-02-26 12:39:39.846495,104.55,115
2026-02-26 12:55:29.728659,105.45,116
2026-02-26 13:28:01.985592,72.73,80
2026-02-26 13:45:02.043985,81.82,90
2026-02-26 14:18:05.659649,104.55,115
2026-02-26 14:35:31.740896,110.0,121
2026-02-26 14:52:29.105872,110.0,121
2026-02-26 15:09:27.999913,110.0,121
2026-02-26 15:25:10.513462,110.0,121
2026-02-26 15:42:55.586342,110.0,121
2026-02-26 16:00:05.997274,130.91,144
2026-02-26 16:17:08.443937,110.0,121
2026-02-26 16:34:24.689488,110.0,121
2026-02-26 16:52:14.227567,128.18,141
2026-02-26 17:09:34.589979,117.27,129
