Fecha,Saturación,N° de pallets
2026-02-26 00:05:28.322524,83.64,92
2026-02-26 00:21:05.063930,83.64,92
2026-02-26 00:36:45.078813,80.91,89
2026-02-26 00:52:23.444887,70.91,78
2026-02-26 01:08:00.438662,77.27,85
2026-02-26 01:23:43.425328,59.09,65
2026-02-26 01:39:21.637545,59.09,65
2026-02-26 01:56:13.760093,74.55,82
2026-02-26 02:12:06.308159,79.09,87
2026-02-26 02:27:43.039529,42.73,47
2026-02-26 02:43:21.591132,42.73,47
2026-02-26 02:59:02.788030,47.27,52
2026-02-26 03:15:53.139649,55.45,61
2026-02-26 03:31:37.712886,56.36,62
2026-02-26 03:47:15.170171,40.0,44
2026-02-26 04:03:03.431478,41.82,46
2026-02-26 04:20:12.727565,49.09,54
2026-02-26 04:35:56.154353,116.36,128
2026-02-26 04:53:00.783103,99.09,109
2026-02-26 05:08:41.440206,135.45,149
2026-02-26 05:24:19.915176,116.36,128
2026-02-26 05:39:56.515951,121.82,134
2026-02-26 05:55:31.953537,115.45,127
2026-02-26 06:11:13.539413,130.91,144
2026-02-26 06:26:50.653352,130.0,143
