Fecha,Saturación,N° de pallets
2026-07-10 00:52:16.100943,79.09,87
2026-07-10 01:30:32.516730,90.91,100
2026-07-10 01:55:42.239113,70.91,78
2026-07-10 02:37:17.036246,95.45,105
2026-07-10 03:17:32.238301,110.91,122
2026-07-10 04:13:04.495549,120.91,133
2026-07-10 04:37:07.105458,157.27,173
2026-07-10 05:20:48.040663,151.82,167
2026-07-10 06:01:23.236977,136.36,150
2026-07-10 06:26:00.609775,155.45,171
2026-07-10 06:50:11.027049,155.45,171
2026-07-10 07:11:40.711748,155.45,171
2026-07-10 08:08:50.923047,150.0,165
2026-07-10 09:55:19.217469,190.91,210
2026-07-10 10:38:01.208002,184.55,203
2026-07-10 11:01:48.975303,180.0,198
2026-07-10 11:23:04.713924,186.36,205
2026-07-10 11:48:18.144205,194.55,214
2026-07-10 12:12:38.234330,218.18,240
2026-07-10 12:53:51.531207,315.45,347
2026-07-10 13:19:14.344099,230.0,253
2026-07-10 13:44:15.268318,229.09,252
2026-07-10 14:24:41.827911,229.09,252
