Fecha,Saturación,N° de pallets
2025-12-29 07:46:28.749106,20.0,22
2025-12-29 08:15:50.018223,36.36,40
2025-12-29 08:36:41.465667,12.73,14
2025-12-29 08:53:38.766141,20.91,23
2025-12-29 09:12:38.975916,24.55,27
2025-12-29 10:07:13.326679,1.82,2
2025-12-29 10:23:15.345863,11.82,13
2025-12-29 10:39:28.522460,7.27,8
2025-12-29 11:13:51.298148,10.0,11
2025-12-29 11:29:45.526122,27.27,30
2025-12-29 11:48:03.113340,23.64,26
2025-12-29 12:25:15.953715,30.0,33
2025-12-29 12:40:56.870180,40.0,44
2025-12-29 12:56:33.244925,31.82,35
2025-12-29 13:12:45.743504,35.45,39
2025-12-29 13:28:21.341718,57.27,63
