Fecha,Saturación,N° de pallets
2026-01-02 07:01:07.255497,36.36,40
2026-01-02 07:16:33.677846,36.36,40
2026-01-02 07:32:07.002175,24.55,27
2026-01-02 08:00:06.486089,20.0,22
2026-01-02 08:15:49.897123,22.73,25
2026-01-02 08:31:30.349581,15.45,17
2026-01-02 09:08:15.009649,18.18,20
2026-01-02 09:23:42.762078,10.91,12
2026-01-02 09:41:07.702196,10.0,11
2026-01-02 09:56:39.084285,27.27,30
2026-01-02 10:12:08.494115,23.64,26
2026-01-02 10:29:08.717613,33.64,37
2026-01-02 10:57:24.910734,64.55,71
2026-01-02 11:13:12.239031,45.45,50
2026-01-02 11:29:05.960099,65.45,72
2026-01-02 11:47:16.815413,50.0,55
2026-01-02 12:03:36.109011,281.82,310
2026-01-02 12:21:35.121255,59.09,65
2026-01-02 12:38:04.931126,66.36,73
2026-01-02 13:13:21.480784,62.73,69
2026-01-02 13:30:00.076250,99.09,109
2026-01-02 13:45:44.041587,118.18,130
2026-01-02 14:01:21.076859,110.0,121
2026-01-02 14:17:04.174308,129.09,142
2026-01-02 14:35:07.478364,129.09,142
2026-01-02 14:50:41.340838,129.09,142
2026-01-02 15:07:34.314002,129.09,142
2026-01-02 15:22:59.575554,129.09,142
2026-01-02 15:38:50.624182,107.27,118
2026-01-02 15:56:04.204079,102.73,113
2026-01-02 16:29:34.406161,101.82,112
2026-01-02 16:45:20.557092,99.09,109
2026-01-02 17:01:00.690875,99.09,109
2026-01-02 17:16:44.456122,100.91,111
2026-01-02 17:33:43.962882,100.91,111
2026-01-02 18:07:23.651282,94.55,104
2026-01-02 18:24:08.809012,130.0,143
